LAST EDITED DATE	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	TRIP COMMENTS	
2023-10-24 04:12:29.168976	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-02-22	16:47:00	obsr300873	S103661768	Traveling	P22	EBIRD	92	2.810		12	1	G7923904		
2023-09-29 19:40:20.691579	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-10-12	17:12:00	obsr1474737	S151036147	Traveling	P22	EBIRD	28	0.764		6	1	G10908872		
2023-02-24 18:32:28.231147	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-12-02	17:00:00	obsr968086	S129538140	Traveling	P22	EBIRD	60	1.609		4	1			
2023-09-29 19:21:32.099362	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-10-12	16:21:00	obsr1474737	S151035076	Traveling	P22	EBIRD	6	0.303		6	1	G10908796		
2023-09-29 19:21:32.099362	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-10-12	16:21:00	obsr429816	S120812267	Traveling	P22	EBIRD	6	0.303		6	1	G10908796		
2023-09-29 19:40:20.691579	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-10-12	17:12:00	obsr429816	S121231819	Traveling	P22	EBIRD	28	0.764		6	1	G10908872		
2023-10-24 04:56:28.107018	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-12-02	16:43:00	obsr693372	S123354663	Traveling	P22	EBIRD	72	1.550		4	1			
2022-01-11 00:26:34.067667	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-01-09	03:07:00	obsr613983	S100469627	Traveling	P22	EBIRD	120	6.000		5	1	G7698646		
2022-01-11 00:26:34.067667	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-01-09	03:07:00	obsr1498022	S100531487	Traveling	P22	EBIRD	120	6.000		5	1	G7698646		
2022-01-11 03:44:27.233396	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-01-10	16:04:00	obsr650929	S100533418	Traveling	P22	EBIRD	4	1.997		6	1	G7697464		
2022-02-22 22:18:28.702387	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-02-21	17:34:00	obsr669195	S103547266	Traveling	P22	EBIRD	90	0.010		4	1			
2023-10-24 04:23:26.921883	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-04-30	16:43:00	obsr882835	S108794569	Traveling	P22	EBIRD	80	1.000		7	1	G8278190		
2022-01-19 12:19:57.628974	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-01-10	16:04:00	obsr151037	S100963401	Traveling	P22	EBIRD	4	1.997		6	1	G7697464		
2022-05-04 12:24:37.69104	Colombia	CO	Vaupés	CO-VAU							Mitú (pueblo), Vaupés	L11222512	H	1.2595480	-70.2355450	2022-04-25	21:00:00	obsr882835	S108508801	Stationary	P21	EBIRD	5			7	1	G8272616		
2022-02-17 20:35:34.482513	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-02-17	13:55:00	obsr92695	S102819419	Traveling	P22	EBIRD	21	0.550		1	0			
2023-01-02 10:38:21.880707	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-04-17	15:06:00	obsr2067996	S125177534	Traveling	P22	EBIRD	60	1.000		4	1	G9412312		
2022-01-15 17:59:00.089698	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr543784	S100580204	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2023-10-23 12:32:56.228501	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-13	15:10:00	obsr119128	S100752564	Traveling	P22	EBIRD	142	2.270		2	1			
2022-02-17 20:29:52.535416	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-02-17	14:17:00	obsr92695	S102819117	Traveling	P22	EBIRD	22	0.410		3	0			
2022-01-15 18:44:59.395886	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr1109684	S100809027	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2022-01-15 17:59:00.089698	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr535937	S100574156	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2022-04-17 08:53:38.699358	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-04-08	05:54:00	obsr396597	S106582527	Traveling	P22	EBIRD	683	18.687		6	1			
2022-01-15 05:23:13.430815	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-13	14:39:00	obsr119128	S100752553	Incidental	P20	EBIRD				1	0			
2022-01-19 12:33:13.725581	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr151037	S101038041	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2024-04-18 02:01:27.52209	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-18	12:30:00	obsr335154	S104726858	Traveling	P22	EBIRD	120	0.805		1	1		Wandering around during siesta time	
2024-04-18 02:03:41.295624	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-05-22	07:13:00	obsr337022	S111401164	Traveling	P22	EBIRD	10	0.312		2	1	G8998442	Micro Central Hidroeléctrica y hacia cerro	
2022-01-15 17:59:24.78555	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	14:16:00	obsr535937	S100574233	Traveling	P22	EBIRD	181	2.824		1	1		Birding around the station grounds and to the bridge on the trail to cock-of-the-rock lek.	
2022-07-08 04:10:48.558005	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-08	13:29:00	obsr618885	S100390891	Traveling	P22	EBIRD	131	1.750		6	1	G7684126		
2022-07-08 04:10:48.558005	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-08	13:29:00	obsr629016	S100386625	Traveling	P22	EBIRD	131	1.750		6	1	G7684126		
2022-09-27 16:21:32.785822	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-02-03	13:58:00	obsr269273	S101980184	Stationary	P21	EBIRD	20			4	1			
2022-01-15 17:59:00.089698	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr52680	S100795091	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2022-01-15 17:59:00.089698	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr142405	S100799264	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2024-04-18 02:10:13.551231	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-05-22	07:13:00	obsr2774010	S120093096	Traveling	P22	EBIRD	10	0.312		2	1	G8998442	Micro Central Hidroeléctrica y hacia cerro	
2023-04-11 22:54:00.289507	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-03-22	13:59:00	obsr92695	S133473757	Traveling	P22	EBIRD	29	0.340		4	0			
2022-01-15 17:59:00.089698	Colombia	CO	Vaupés	CO-VAU							Microcentral Hidroeléctrica de Mitú (MCH)	L11253041	H	1.1579360	-70.0085960	2022-01-11	12:40:00	obsr650929	S100631617	Traveling	P22	EBIRD	70	0.537		6	1	G7702500	Lunch at the hydroelectric station	
2024-04-18 02:00:22.283208	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2022-01-22	07:59:00	obsr909601	S101464457	Traveling	P22	EBIRD	161	5.860		8	1			
2024-01-02 13:23:43.515809	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-15	06:15:00	obsr2808225	S106471166	Traveling	P22	EBIRD	450	8.000		2	1		walked from the bridge to the cerro, and beyond on a loop trail to the Guainan Coco-of-the-rock lek	
2022-08-09 21:22:12.827612	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-05	14:22:00	obsr3328394	S116641637	Traveling	P22	EBIRD	191	3.240		4	1	G8774565		
2022-08-09 21:22:12.827612	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-05	14:22:00	obsr538843	S116641289	Traveling	P22	EBIRD	191	3.240		4	1	G8774565		
2022-01-17 17:15:31.123247	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-01-05	05:39:00	obsr256173	S100611563	Traveling	P22	EBIRD	371	6.260		3	1	G7705507		
2022-01-17 17:15:31.123247	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-01-05	05:39:00	obsr524543	S100621305	Traveling	P22	EBIRD	371	6.260		3	1	G7705507		
2023-01-02 10:38:22.202602	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-04-16	18:16:00	obsr2067996	S125177537	Stationary	P21	EBIRD	25			4	1	G9412314		
2022-10-08 09:33:24.142166	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-10-07	15:30:00	obsr208925	S120190938	Traveling	P22	EBIRD	120	3.000		4	1			
2022-05-23 10:31:55.723028	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-06	05:50:00	obsr2751352	S104380611	Traveling	P22	EBIRD	310	6.500		3	1	G7988601	Also with Miguel Portura. We began at the west bridge and walked through the community of Mituseño Urania, and then followed the trail for another 2 km or so. We turned around at the caves with the Cock-of-the-Rock nests.	
2023-11-03 19:22:40.837919	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-25	06:45:00	obsr1707603	S117556204	Traveling	P22	EBIRD	250	2.173		4	1	G8833355	84F, calm, overcast, humid; walk through the Indigenous community, exposed basalt rock, into the white sand forest, and the flooded forest; with Miguel Portura	
2023-02-07 12:25:40.863505	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-06	05:50:00	obsr179558	S104308040	Traveling	P22	EBIRD	310	6.500		3	1	G7988601	Also with Miguel Portura. We began at the west bridge and walked through the community of Mituseño Urania, and then followed the trail for another 2 km or so. We turned around at the caves with the Cock-of-the-Rock nests.	
2023-11-03 19:22:40.837919	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-25	06:45:00	obsr295367	S117545596	Traveling	P22	EBIRD	249	2.173		4	1	G8833355	84F, calm, overcast, humid; walk through the Indigenous community, exposed basalt rock, into the white sand forest, and the flooded forest	
2023-10-24 04:18:25.790325	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-05	05:55:00	obsr2774010	S105830773	Traveling	P22	EBIRD	365	2.970		7	1		Via Mituseño Urania	
2022-06-30 18:49:09.914789	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-06-30	17:39:00	obsr853948	S114120830	Stationary	P21	EBIRD	8			1	1			
2022-04-07 08:54:41.513354	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-09	14:45:00	obsr2808225	S106451763	Traveling	P22	EBIRD	135	4.000		8	1		walked from about 300 m before Mituseno to the cerro	
2024-04-18 02:01:07.306011	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-20	12:50:00	obsr335154	S103641296	Traveling	P22	EBIRD	30	8.047		8	1	G7929159		
2022-01-08 17:45:50.391248	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-08	16:53:00	obsr629016	S100380881	Incidental	P20	EBIRD				5	0	G7682926		
2022-01-08 17:45:50.391248	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-08	16:53:00	obsr618885	S100380882	Incidental	P20	EBIRD				5	0	G7682926		
2023-10-01 23:42:32.873325	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2022-10-17	15:17:00	obsr429816	S121321110	Traveling	P22	EBIRD	112	1.458		6	1	G10921859		
2023-11-03 19:22:40.837919	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-25	06:45:00	obsr1670472	S117544483	Traveling	P22	EBIRD	250	2.173		4	1	G8833355	84F, calm, overcast, humid; walk through the Indigenous community, exposed basalt rock, into the white sand forest, and the flooded forest; with Miguel Portura	
2022-03-13 21:13:33.415748	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-12	06:30:00	obsr835486	S104703381	Traveling	P22	EBIRD	360	9.000		1	0			
2023-11-20 18:38:06.880539	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-12-05	06:15:00	obsr968086	S129691623	Traveling	P22	EBIRD	330	8.047		4	1			
2022-04-17 08:38:45.026244	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-04-05	06:00:00	obsr396597	S106434109	Traveling	P22	EBIRD	391	6.953		5	1			
2022-01-23 19:55:00.595714	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-01-18	05:44:00	obsr119128	S100983253	Traveling	P22	EBIRD	345	3.710		2	1			
2022-03-30 20:05:04.048783	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-26	05:47:00	obsr1758505	S105618638	Traveling	P22	EBIRD	200	54.000		2	1			
2022-03-09 18:42:15.975805	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-08	06:14:00	obsr835486	S104466016	Traveling	P22	EBIRD	480	8.000		1	1			
2022-08-08 21:01:20.523712	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-03	16:48:00	obsr3328394	S116581115	Traveling	P22	EBIRD	43	0.410		4	1	G8771097		
2022-08-08 21:01:20.523712	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-08-03	16:48:00	obsr538843	S116581104	Traveling	P22	EBIRD	43	0.410		4	1	G8771097		
2024-04-18 02:00:22.283208	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-18	15:49:00	obsr909601	S101456288	Traveling	P22	EBIRD	105	1.650		8	1	G7780632		
2022-12-22 11:55:45.209715	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-12-13	15:02:00	obsr122372	S123929962	Traveling	P22	EBIRD	69	1.110		4	1	G9313120		
2023-10-01 23:43:01.295807	Colombia	CO	Vaupés	CO-VAU							Senda Cerro Guacamaya	L1193326	H	1.2228872	-70.2310359	2022-10-17	15:17:00	obsr1474737	S151235949	Traveling	P22	EBIRD	112	1.458		6	1	G10921859		
2022-12-30 01:37:17.268452	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-12-25	15:12:00	obsr3509732	S124878840	Traveling	P22	EBIRD	10	1.239		1	1			
2022-05-12 15:59:34.363757	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-04-30	06:00:00	obsr2774010	S109801667	Traveling	P22	EBIRD	400	7.000		16	1			
2023-10-23 14:55:09.858034	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-01-11	14:18:00	obsr119128	S100573023	Traveling	P22	EBIRD	217	5.750		2	1			
2022-03-15 19:54:37.335773	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-03-15	17:00:00	obsr835486	S104905870	Incidental	P20	EBIRD				1	0			
2022-02-19 13:22:22.68672	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-02-19	06:16:00	obsr92695	S103047708	Traveling	P22	EBIRD	186	4.010		1	0			
2022-02-19 13:24:35.535486	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-02-16	15:24:00	obsr92695	S103048316	Traveling	P22	EBIRD	145	3.360		1	0			
2023-11-13 08:32:48.732056	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-11-26	05:50:00	obsr1938770	S123509443	Traveling	P22	EBIRD	180	4.000		2	1	G9262139		
2023-11-13 08:32:48.732056	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-11-26	05:50:00	obsr1845781	S123044523	Traveling	P22	EBIRD	180	4.000		2	1	G9262139		
2023-11-20 18:28:49.473553	Colombia	CO	Vaupés	CO-VAU							Cerro Urania (general area)	L1193327	H	1.2677789	-70.1946759	2022-12-05	15:30:00	obsr968086	S129693467	Traveling	P22	EBIRD	105	1.609		4	1			
2022-12-22 11:54:50.009979	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-12-13	15:02:00	obsr2875721	S124148168	Traveling	P22	EBIRD	69	1.110		4	1	G9313120		
2024-04-18 02:00:46.468212	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-18	15:49:00	obsr1284258	S102105070	Traveling	P22	EBIRD	105	1.650		8	1	G7780632		
2024-04-18 02:01:07.306011	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-20	12:50:00	obsr88244	S103635123	Traveling	P22	EBIRD	30	8.047		8	1	G7929159		
2024-04-18 02:00:46.468212	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-18	15:49:00	obsr88244	S102141804	Traveling	P22	EBIRD	105	1.650		8	1	G7780632		
2024-04-18 02:00:22.283208	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-18	15:49:00	obsr335154	S101463926	Traveling	P22	EBIRD	105	1.650		8	1	G7780632		
2024-04-18 02:00:22.283208	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-01-18	15:49:00	obsr139848	S101596561	Traveling	P22	EBIRD	105	1.650		8	1	G7780632		
2022-03-30 22:19:29.954334	Colombia	CO	Vaupés	CO-VAU							Camino Mitú	L1193330	H	1.1825942	-70.1581764	2022-03-25	15:02:00	obsr1758505	S105571302	Traveling	P22	EBIRD	120	3.000		2	1			
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	06:19:00	obsr161336	S123057732	Traveling	P22	EBIRD	241	4.500		3	1	G9229369	With guide Miguel Portura	
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	10:22:00	obsr2875721	S123214928	Traveling	P22	EBIRD	131	3.090		3	1	G9229368	With Miguel Portura	
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-02-21	06:00:00	obsr420381	S104852607	Traveling	P22	EBIRD	240	8.000		13	1			
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-12-15	06:40:00	obsr122372	S124024923	Traveling	P22	EBIRD	359	2.639		3	1	G9313151		
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-12-15	06:40:00	obsr2875721	S124148272	Traveling	P22	EBIRD	359	2.639		3	1	G9313151		
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	10:22:00	obsr161336	S123057837	Traveling	P22	EBIRD	131	3.090		3	1	G9229368	With Miguel Portura	
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	10:22:00	obsr2106470	S123116550	Traveling	P22	EBIRD	131	3.090		3	1	G9229368	With Miguel Portura	
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	06:19:00	obsr2875721	S123214929	Traveling	P22	EBIRD	241	4.500		3	1	G9229369	With guide Miguel Portura	
2024-01-02 13:23:49.670565	Colombia	CO	Vaupés	CO-VAU							Senda Cachiveira	L1405843	H	1.1303000	-70.1407000	2022-11-26	06:19:00	obsr2106470	S123116551	Traveling	P22	EBIRD	241	4.500		3	1	G9229369	With guide Miguel Portura	
2024-02-20 20:04:03.247116	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-15	05:45:00	obsr2659182	S107144698	Traveling	P22	EBIRD	570	12.875		3	1	G8181230		
2022-10-29 16:34:55.628216	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-03-06	10:28:00	obsr433512	S121522738	Traveling	P22	EBIRD	120	2.000		1	1			
2022-10-24 23:16:46.15093	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-01-07	05:39:00	obsr1498022	S100363491	Traveling	P22	EBIRD	660	11.000		5	1	G7678958		
2024-02-20 20:04:03.247116	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-15	05:45:00	obsr296329	S107141104	Traveling	P22	EBIRD	570	12.875		3	1	G8181230		
2024-01-02 13:23:59.151322	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr1231533	S103478911	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2024-01-02 13:23:59.116682	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr1184698	S122139624	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2024-01-02 13:23:59.079434	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr1180904	S103979291	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2024-02-15 18:06:56.205831	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-17	05:30:00	obsr296329	S107357078	Traveling	P22	EBIRD	150	4.023		2	0	G8197407		
2024-02-15 18:06:56.205831	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-04-17	05:30:00	obsr2659182	S114537818	Traveling	P22	EBIRD	150	4.023		2	0	G8197407		
2024-01-02 13:23:59.258535	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr300873	S103661879	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2024-01-02 13:23:59.225678	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr760631	S103537107	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2024-01-02 13:23:59.188187	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-02-21	06:00:00	obsr674509	S103536454	Traveling	P22	EBIRD	240	8.000		13	1	G7921982		
2022-08-09 21:11:43.768016	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-08-06	07:52:00	obsr538843	S116641221	Traveling	P22	EBIRD	208	4.970		4	1	G8774541		
2022-08-09 21:22:17.750366	Colombia	CO	Vaupés	CO-VAU							Senda Mitú Cachivera	L1450896	H	1.2205831	-70.2384067	2022-08-06	07:52:00	obsr3328394	S116641641	Traveling	P22	EBIRD	208	4.970		4	1	G8774541		
